,Unnamed: 0,Unnamed: 0.1,name,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,year,artists_enc,album_enc,minmax_duration,minmax_tempo,album,artists
1064,1064,1064,"Frost Fire, III. Tense and Dramatic",0.0,0.398176291793313,0.123,0.8181818181818182,-4.734895721350247,0.0,0.0444099378881987,0.9919678714859438,0.91,0.0793,0.107,0.8,0.995049504950495,0.2849765904709446,0.5571563533301842,0.0511140790150743,0.613639133791086,New Standards,"['Eric Ewazen', 'Axiom Brass']"
1065,1065,1065,Brass Quintet,0.0,0.2725430597771022,0.0578,0.7272727272727273,-4.695979359277575,1.0,0.046583850931677,0.9919678714859438,0.919,0.113,0.0363,0.8,0.995049504950495,0.0553566510603139,0.5571563533301842,0.0783415969360659,0.3142810709787511,New Standards,"['Anders Hillborg', 'Axiom Brass']"
1066,1066,1066,"Four Pieces for Brass Quintet, No. 1. Wapango",0.0,0.3971631205673759,0.1009999999999999,0.4545454545454545,-4.540528918512148,0.0,0.0437888198757763,0.9969879518072288,0.908,0.221,0.3989999999999999,0.6,0.995049504950495,0.0090195538419168,0.5571563533301842,0.0280404152532643,0.6006866290171861,New Standards,"[""Paquito D'Rivera"", 'Axiom Brass']"
1067,1067,1067,"Four Pieces for Brass Quintet, No. 2. Danzón",0.0,0.3161094224924012,0.0313,0.6363636363636364,-4.6884540958933565,0.0,0.0428571428571428,0.9929718875502008,0.919,0.119,0.0788,0.8,0.995049504950495,0.0090195538419168,0.5571563533301842,0.0501779503457002,0.4848575955795717,New Standards,"[""Paquito D'Rivera"", 'Axiom Brass']"
1068,1068,1068,"Four Pieces for Brass Quintet, No. 3. El Cura",0.0,0.4194528875379939,0.155,0.6363636363636364,-4.05396688884111,0.0,0.0403726708074534,0.9919678714859438,0.878,0.109,0.16,0.8,0.995049504950495,0.0090195538419168,0.5571563533301842,0.0412027114197951,0.3829805387396904,New Standards,"[""Paquito D'Rivera"", 'Axiom Brass']"
1069,1069,1069,Submarine (Depth Charge Mix by Saru),0.0,0.6656534954407295,0.434,0.6363636363636364,-2.8155235433240167,1.0,0.041511387163561,0.1676706827309236,0.505,0.0972,0.158,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.0602346846657102,0.4065046926420997,Submarine,['Cranes']
1070,1070,1070,Don't Wake Me Up (Paul Smith Remix),0.0,0.6869300911854103,0.301,0.0,-2.439690389163621,1.0,0.0343685300207039,0.0276104417670682,0.895,0.151,0.0677,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.0355685945102586,0.5891358225328078,Submarine,['Cranes']
1071,1071,1071,Don't Wake Me Up (Remixed by Tripnotic),0.0,0.7760891590678823,0.648,0.5454545454545454,-2.406364222747796,1.0,0.0918219461697722,0.0017369477911646,0.899,0.147,0.727,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.0506515485272946,0.588798602364604,Submarine,['Cranes']
1072,1072,1072,Driving in the Sun (Re-Mix by Dimitri Tikovöi),0.0,0.5167173252279635,0.491,1.0,-2.5639647387658573,1.0,0.0398550724637681,0.6977911646586344,0.077,0.0805,0.535,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.0651132249855665,0.7034940884898222,Submarine,['Cranes']
1073,1073,1073,Submarine (Greg Long's Patina Mix),0.0,0.728470111448835,0.537,0.5454545454545454,-2.7439260374113097,0.0,0.1211180124223601,0.2359437751004016,0.933,0.107,0.128,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.046951304625057,0.4063949945150936,Submarine,['Cranes']
1074,1074,1074,Don't Wake Me Up (Wednesday Catnap Remix by Dietrich Schoenemann),0.0,0.6453900709219859,0.662,0.3636363636363636,-2.306385723500323,1.0,0.0351966873706004,0.0017670682730923,0.802,0.109,0.153,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.0610231339579146,0.5241295250477389,Submarine,['Cranes']
1075,1075,1075,Submarine (Jack Dangers Remix),0.0,0.78419452887538,0.805,1.0,-1.6949043216512576,0.0,0.0512422360248447,0.0619477911646586,0.818,0.11,0.883,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.050633873255083,0.4066347052370698,Submarine,['Cranes']
1076,1076,1076,Submarine (Thin Men Remix),0.0,0.7629179331306991,0.847,1.0,-2.1208342291980222,1.0,0.0754658385093167,0.0599397590361445,0.6890000000000001,0.143,0.629,0.8,0.9910891089108912,0.1949187551638667,0.7651157298063297,0.0797579313654313,0.5159712347133628,Submarine,['Cranes']
